开盘时间,开盘价,最高价,最低价,收盘价,成交量,收盘时间,成交额,成交笔数,主动买入成交量,主动买入成交额
2024-02-22 17:53:00,8.64700000,8.80000000,8.64700000,8.76000000,150626.60000000,1708595639999,1316650.13720000,6383,93344.30000000,815866.58190000
2024-02-22 17:54:00,8.76000000,8.81200000,8.71600000,8.78200000,108218.20000000,1708595699999,948194.62460000,3560,66288.50000000,580931.13480000
2024-02-22 17:55:00,8.78200000,8.80000000,8.73500000,8.75100000,117926.60000000,1708595759999,1033577.63810000,3304,39661.10000000,347647.12380000
2024-02-22 17:56:00,8.75000000,8.79100000,8.74100000,8.75600000,81543.10000000,1708595819999,714188.82950000,3045,44178.60000000,387050.40250000
2024-02-22 17:57:00,8.75600000,8.78600000,8.72000000,8.74700000,65719.50000000,1708595879999,574905.81920000,2167,36154.80000000,316535.30050000
2024-02-22 17:58:00,8.74800000,8.75700000,8.71100000,8.75300000,49708.70000000,1708595939999,434337.35430000,2126,23602.90000000,206284.31410000
2024-02-22 17:59:00,8.75600000,8.78500000,8.72700000,8.73600000,56273.60000000,1708595999999,492185.29230000,1863,27744.60000000,242640.54850000
2024-02-22 18:00:00,8.73500000,8.74000000,8.70000000,8.73400000,39155.70000000,1708596059999,341477.47130000,1261,18016.70000000,157154.44980000
2024-02-22 18:01:00,8.73200000,8.74400000,8.71500000,8.73600000,41580.80000000,1708596119999,363068.03110000,1200,16865.60000000,147293.68780000
2024-02-22 18:02:00,8.73700000,8.73700000,8.64900000,8.65600000,98802.50000000,1708596179999,857631.45410000,2333,36788.00000000,318994.34180000
2024-02-22 18:03:00,8.66200000,8.68600000,8.62200000,8.67400000,65478.20000000,1708596239999,566039.64690000,1776,33256.50000000,287716.05360000
2024-02-22 18:04:00,8.67300000,8.68500000,8.64500000,8.68100000,53230.30000000,1708596299999,461505.80450000,1239,18998.60000000,164718.79210000
2024-02-22 18:05:00,8.68000000,8.72300000,8.66800000,8.71500000,51589.50000000,1708596359999,448274.47670000,1079,24281.40000000,211086.24560000
2024-02-22 18:06:00,8.71600000,8.72400000,8.61200000,8.63100000,54499.70000000,1708596419999,472093.98200000,1512,24299.50000000,210512.80680000
2024-02-22 18:07:00,8.63100000,8.65100000,8.61700000,8.63200000,42124.30000000,1708596479999,363432.59780000,803,16942.60000000,146218.82670000
2024-02-22 18:08:00,8.63100000,8.63700000,8.57900000,8.59100000,45610.90000000,1708596539999,392652.07030000,1287,14675.60000000,126341.72890000
2024-02-22 18:09:00,8.59100000,8.61600000,8.57800000,8.61200000,24659.90000000,1708596599999,212141.68400000,617,14641.30000000,125940.59280000
2024-02-22 18:10:00,8.61200000,8.62200000,8.59700000,8.62000000,22007.00000000,1708596659999,189531.02500000,583,11517.80000000,99199.79990000
2024-02-22 18:11:00,8.62000000,8.64700000,8.61600000,8.63200000,29430.70000000,1708596719999,253897.78980000,808,17025.60000000,146902.56980000
2024-02-22 18:12:00,8.63200000,8.63200000,8.59300000,8.60300000,35544.70000000,1708596779999,305927.80590000,735,13374.50000000,115073.21530000
