开盘时间,开盘价,最高价,最低价,收盘价,成交量,收盘时间,成交额,成交笔数,主动买入成交量,主动买入成交额
2024-02-22 16:24:00,51804.02000000,51804.02000000,51750.49000000,51767.18000000,48.56096000,1708590299999,2514578.76274500,1070,13.09829000,678057.85553830
2024-02-22 16:25:00,51767.19000000,51767.19000000,51724.76000000,51759.24000000,33.81285000,1708590359999,1749539.61740120,1165,18.68434000,966694.53244130
2024-02-22 16:26:00,51759.24000000,51767.16000000,51747.61000000,51767.16000000,16.21098000,1708590419999,839004.12985180,721,8.51130000,440510.50862760
2024-02-22 16:27:00,51767.15000000,51793.29000000,51701.78000000,51701.78000000,60.12882000,1708590479999,3112856.34853480,1292,8.41697000,435729.01363400
2024-02-22 16:28:00,51701.78000000,51715.01000000,51700.00000000,51711.10000000,20.16503000,1708590539999,1042637.69674880,1098,13.89004000,718166.95121890
2024-02-22 16:29:00,51711.09000000,51759.49000000,51711.09000000,51759.48000000,12.78850000,1708590599999,661596.97836790,791,7.54297000,390235.96791310
2024-02-22 16:30:00,51759.49000000,51759.49000000,51700.22000000,51709.37000000,32.00465000,1708590659999,1655492.33739110,1090,11.76311000,608453.84904480
2024-02-22 16:31:00,51709.37000000,51712.42000000,51700.01000000,51712.42000000,14.77330000,1708590719999,763868.12608160,643,7.68323000,397258.15562600
2024-02-22 16:32:00,51712.42000000,51718.00000000,51676.61000000,51689.99000000,25.10735000,1708590779999,1297754.94608730,1268,11.66750000,603043.42847510
2024-02-22 16:33:00,51689.99000000,51707.55000000,51672.42000000,51703.44000000,15.83818000,1708590839999,818729.53173560,867,8.98098000,464245.05590540
2024-02-22 16:34:00,51703.45000000,51733.20000000,51703.44000000,51724.11000000,20.80360000,1708590899999,1076043.39337180,691,14.79337000,765166.69140550
2024-02-22 16:35:00,51724.11000000,51749.99000000,51724.11000000,51734.01000000,9.16744000,1708590959999,474301.06827120,592,5.20213000,269138.98374940
2024-02-22 16:36:00,51734.01000000,51741.18000000,51724.11000000,51738.02000000,11.77523000,1708591019999,609167.81195130,743,6.01737000,311298.78740970
2024-02-22 16:37:00,51738.03000000,51764.03000000,51738.02000000,51764.03000000,8.07406000,1708591079999,417814.11569500,777,5.91006000,305835.27151020
2024-02-22 16:38:00,51764.03000000,51774.01000000,51753.55000000,51753.55000000,11.53948000,1708591139999,597353.28352420,1143,6.98448000,361550.01180400
2024-02-22 16:39:00,51753.56000000,51784.17000000,51753.55000000,51784.17000000,6.46016000,1708591199999,334441.69658270,1210,3.96359000,205198.85438250
